Material,Process,Sub-process,Power,Velocity,Hatch spacing,layer thickness,beam D,density,Cp,k,melting T,absorption coefficient,minimal absorptivity,p/lb,p/l,p/b2,p/b,vb,vl,meltpool shape,,Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,porosity,relative density,comment,,,,,
IN738LC,PBF,SLM,140,300,,55,100,8110,558.3,19.8,1543,,0.409842791,25454.54545,2545.454545,14,140,30,16.5,desirable,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,310,500,,55,100,8110,558.3,19.8,1543,,0.328939362,56363.63636,5636.363636,31,310,50,27.5,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,230,360,,55,100,8110,558.3,19.8,1543,,0.368555279,41818.18182,4181.818182,23,230,36,19.8,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,265,385,,55,100,8110,558.3,19.8,1543,,0.3602229,48181.81818,4818.181818,26.5,265,38.5,21.175,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,385,455,,55,100,8110,558.3,19.8,1543,,0.293343606,70000,7000,38.5,385,45.5,25.025,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
IN738LC,PBF,SLM,215,245,,55,100,8110,558.3,19.8,1543,,0.411888745,39090.90909,3909.090909,21.5,215,24.5,13.475,keyhole,,0,0,0,0,3.5,0,0,2.6,3.5,0,8,0,1.75,1,61,15,0,0,0,,,,78,,,,,1270
SS316L,PBF,SLM,82.5,100,,50,100,8000,500,16.3,1688,0.652577992,0.290138603,16500,1650,8.25,82.5,10,5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,82.5,130,,50,100,8000,500,16.3,1688,0.502042852,0.167003021,16500,1650,8.25,82.5,13,6.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,82.5,160,,50,100,8000,500,16.3,1688,0.40785153,0.19940393,16500,1650,8.25,82.5,16,8,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,115,100,,50,100,8000,500,16.3,1688,0.909661235,0.192420116,23000,2300,11.5,115,10,5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,115,130,,50,100,8000,500,16.3,1688,0.699751368,0.169621566,23000,2300,11.5,115,13,6.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,115,160,,50,100,8000,500,16.3,1688,0.568567415,0.118747078,23000,2300,11.5,115,16,8,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,115,190,,50,100,8000,500,16.3,1688,0.478805884,0.178247258,23000,2300,11.5,115,19,9.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,115,220,,50,100,8000,500,16.3,1688,0.41352477,0.252654927,23000,2300,11.5,115,22,11,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,100,,50,100,8000,500,16.3,1688,1.166822194,0.15379837,29500,2950,14.75,147.5,10,5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,130,,50,100,8000,500,16.3,1688,0.8975376,0.183923333,29500,2950,14.75,147.5,13,6.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,160,,50,100,8000,500,16.3,1688,0.729205585,0.170158652,29500,2950,14.75,147.5,16,8,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,190,,50,100,8000,500,16.3,1688,0.614108764,0.246816899,29500,2950,14.75,147.5,19,9.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,220,,50,100,8000,500,16.3,1688,0.530331334,0.21588295,29500,2950,14.75,147.5,22,11,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,250,,50,100,8000,500,16.3,1688,0.466682248,0.157836747,29500,2950,14.75,147.5,25,12.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,147.5,280,,50,100,8000,500,16.3,1688,0.41671111,0.283611807,29500,2950,14.75,147.5,28,14,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,100,,50,100,8000,500,16.3,1688,1.423905438,0.15975048,36000,3600,18,180,10,5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,130,,50,100,8000,500,16.3,1688,1.095323832,0.226030653,36000,3600,18,180,13,6.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,160,,50,100,8000,500,16.3,1688,0.88992147,0.185721431,36000,3600,18,180,16,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,190,,50,100,8000,500,16.3,1688,0.749411644,0.210485328,36000,3600,18,180,19,9.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,220,,50,100,8000,500,16.3,1688,0.647215614,0.155793123,36000,3600,18,180,22,11,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,250,,50,100,8000,500,16.3,1688,0.569577718,0.219737803,36000,3600,18,180,25,12.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,280,,50,100,8000,500,16.3,1688,0.508493248,0.168918755,36000,3600,18,180,28,14,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,310,,50,100,8000,500,16.3,1688,0.459299265,0.152444098,36000,3600,18,180,31,15.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,340,,50,100,8000,500,16.3,1688,0.418809432,0.198634912,36000,3600,18,180,34,17,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,370,,50,100,8000,500,16.3,1688,0.384847709,0.13763868,36000,3600,18,180,37,18.5,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,180,400,,50,100,8000,500,16.3,1688,0.355937502,0.202261468,36000,3600,18,180,40,20,balling,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,100,,50,100,8000,500,16.3,1688,1.680988682,0.153315822,42500,4250,21.25,212.5,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,130,,50,100,8000,500,16.3,1688,1.293032348,0.189705774,42500,4250,21.25,212.5,13,6.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,160,,50,100,8000,500,16.3,1688,1.050637355,0.245809766,42500,4250,21.25,212.5,16,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,190,,50,100,8000,500,16.3,1688,0.884714524,0.2230214,42500,4250,21.25,212.5,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,220,,50,100,8000,500,16.3,1688,0.764099895,0.195132574,42500,4250,21.25,212.5,22,11,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,250,,50,100,8000,500,16.3,1688,0.672395473,0.178213799,42500,4250,21.25,212.5,25,12.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,280,,50,100,8000,500,16.3,1688,0.600353101,0.192583339,42500,4250,21.25,212.5,28,14,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,310,,50,100,8000,500,16.3,1688,0.542221823,0.190201134,42500,4250,21.25,212.5,31,15.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,340,,50,100,8000,500,16.3,1688,0.494426722,0.210237531,42500,4250,21.25,212.5,34,17,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,370,,50,100,8000,500,16.3,1688,0.454325466,0.216510827,42500,4250,21.25,212.5,37,18.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,212.5,400,,50,100,8000,500,16.3,1688,0.420208313,0.185384042,42500,4250,21.25,212.5,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,100,,50,100,8000,500,16.3,1688,1.938071925,0.214869568,49000,4900,24.5,245,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,130,,50,100,8000,500,16.3,1688,1.49081858,0.223133642,49000,4900,24.5,245,13,6.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,160,,50,100,8000,500,16.3,1688,1.211275524,0.20644491,49000,4900,24.5,245,16,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,190,,50,100,8000,500,16.3,1688,1.020017404,0.211109947,49000,4900,24.5,245,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,220,,50,100,8000,500,16.3,1688,0.880906459,0.19832937,49000,4900,24.5,245,22,11,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,250,,50,100,8000,500,16.3,1688,0.775213227,0.202327625,49000,4900,24.5,245,25,12.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,280,,50,100,8000,500,16.3,1688,0.692135238,0.219795617,49000,4900,24.5,245,28,14,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,310,,50,100,8000,500,16.3,1688,0.625144381,0.151189486,49000,4900,24.5,245,31,15.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,340,,50,100,8000,500,16.3,1688,0.570044012,0.169488028,49000,4900,24.5,245,34,17,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,370,,50,100,8000,500,16.3,1688,0.523803223,0.169593906,49000,4900,24.5,245,37,18.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,245,400,,50,100,8000,500,16.3,1688,0.484479124,0.155957242,49000,4900,24.5,245,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,100,,50,100,8000,500,16.3,1688,2.195155169,0.194935271,55500,5550,27.75,277.5,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,130,,50,100,8000,500,16.3,1688,1.688604812,0.235394824,55500,5550,27.75,277.5,13,6.5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,160,,50,100,8000,500,16.3,1688,1.371991409,0.222637907,55500,5550,27.75,277.5,16,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,190,,50,100,8000,500,16.3,1688,1.155320284,0.202258356,55500,5550,27.75,277.5,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,220,,50,100,8000,500,16.3,1688,0.997790739,0.192412204,55500,5550,27.75,277.5,22,11,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,250,,50,100,8000,500,16.3,1688,0.878030981,0.207198544,55500,5550,27.75,277.5,25,12.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,280,,50,100,8000,500,16.3,1688,0.783995091,0.204537205,55500,5550,27.75,277.5,28,14,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,310,,50,100,8000,500,16.3,1688,0.708144654,0.20885093,55500,5550,27.75,277.5,31,15.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,340,,50,100,8000,500,16.3,1688,0.645661302,0.209109034,55500,5550,27.75,277.5,34,17,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,370,,50,100,8000,500,16.3,1688,0.59328098,0.190859514,55500,5550,27.75,277.5,37,18.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,277.5,400,,50,100,8000,500,16.3,1688,0.548749934,0.172134875,55500,5550,27.75,277.5,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,100,,50,100,8000,500,16.3,1688,2.452238412,0.214424066,62000,6200,31,310,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,130,,50,100,8000,500,16.3,1688,1.886313328,0.224682786,62000,6200,31,310,13,6.5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,160,,50,100,8000,500,16.3,1688,1.532629579,0.237254855,62000,6200,31,310,16,8,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,190,,50,100,8000,500,16.3,1688,1.290623164,0.2469825,62000,6200,31,310,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,220,,50,100,8000,500,16.3,1688,1.114675019,0.198305433,62000,6200,31,310,22,11,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,250,,50,100,8000,500,16.3,1688,0.980926451,0.199221137,62000,6200,31,310,25,12.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,280,,50,100,8000,500,16.3,1688,0.875777229,0.219029663,62000,6200,31,310,28,14,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,310,,50,100,8000,500,16.3,1688,0.791067212,0.17065523,62000,6200,31,310,31,15.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,340,,50,100,8000,500,16.3,1688,0.721278592,0.223435974,62000,6200,31,310,34,17,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,370,,50,100,8000,500,16.3,1688,0.662758737,0.23867619,62000,6200,31,310,37,18.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,310,400,,50,100,8000,500,16.3,1688,0.613020745,0.170599603,62000,6200,31,310,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,100,,50,100,8000,500,16.3,1688,2.709321656,0.232129665,68500,6850,34.25,342.5,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,130,,50,100,8000,500,16.3,1688,2.08409956,0.181024892,68500,6850,34.25,342.5,13,6.5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,160,,50,100,8000,500,16.3,1688,1.693345464,0.202543163,68500,6850,34.25,342.5,16,8,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,190,,50,100,8000,500,16.3,1688,1.425926044,0.207259025,68500,6850,34.25,342.5,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,220,,50,100,8000,500,16.3,1688,1.231481583,0.209155388,68500,6850,34.25,342.5,22,11,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,250,,50,100,8000,500,16.3,1688,1.083744205,0.224267196,68500,6850,34.25,342.5,25,12.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,280,,50,100,8000,500,16.3,1688,0.967637082,0.208326509,68500,6850,34.25,342.5,28,14,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,310,,50,100,8000,500,16.3,1688,0.873989769,0.227360141,68500,6850,34.25,342.5,31,15.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,340,,50,100,8000,500,16.3,1688,0.796895883,0.174664992,68500,6850,34.25,342.5,34,17,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,370,,50,100,8000,500,16.3,1688,0.732236494,0.240952176,68500,6850,34.25,342.5,37,18.5,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,342.5,400,,50,100,8000,500,16.3,1688,0.677291556,0.157860545,68500,6850,34.25,342.5,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,100,,50,100,8000,500,16.3,1688,2.966404899,0.215678624,75000,7500,37.5,375,10,5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,130,,50,100,8000,500,16.3,1688,2.281885791,0.188794331,75000,7500,37.5,375,13,6.5,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,160,,50,100,8000,500,16.3,1688,1.853983633,0.214602411,75000,7500,37.5,375,16,8,keyhole,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,190,,50,100,8000,500,16.3,1688,1.561228924,0.236391014,75000,7500,37.5,375,19,9.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,220,,50,100,8000,500,16.3,1688,1.348365863,0.238899647,75000,7500,37.5,375,22,11,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,250,,50,100,8000,500,16.3,1688,1.18656196,0.168593789,75000,7500,37.5,375,25,12.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,280,,50,100,8000,500,16.3,1688,1.059419219,0.233618757,75000,7500,37.5,375,28,14,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,310,,50,100,8000,500,16.3,1688,0.956912327,0.213782526,75000,7500,37.5,375,31,15.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,340,,50,100,8000,500,16.3,1688,0.872435457,0.189524516,75000,7500,37.5,375,34,17,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,370,,50,100,8000,500,16.3,1688,0.801714251,0.231074005,75000,7500,37.5,375,37,18.5,desirable,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
SS316L,PBF,SLM,375,400,,50,100,8000,500,16.3,1688,0.741640083,0.200392528,75000,7500,37.5,375,40,20,LOF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,80,,,,,1415
IN718,PBF,SLM,132.8568,200,,,74,8190,435,11.2,1673,0.409895921,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,14.8,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,400,,,74,8190,435,11.2,1673,0.249363944,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,29.6,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,600,,,74,8190,435,11.2,1673,0.178104797,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,44.4,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,800,,,74,8190,435,11.2,1673,0.138354881,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,59.2,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,1000,,,74,8190,435,11.2,1673,0.113066093,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,74,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,1200,,,74,8190,435,11.2,1673,0.095577431,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,88.8,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,132.8568,1400,,,74,8190,435,11.2,1673,0.082767383,,#DIV/0!,#DIV/0!,24.26165084,179.5362162,103.6,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
IN718,PBF,SLM,187.8529,550,,,74,8190,435,11.2,1673,0.254951141,,#DIV/0!,#DIV/0!,34.30476625,253.8552703,40.7,0,keyhole,,0,0,0,0,0,0,0,0,1,0,0,0,0,5.5,55,21,0,0,3.3,,,,Runbo data,,,,,1400
