Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/l,d/w,l/w,E (J/mm),E (J/mm3),absorption coefficient,absorption coefficient 2,density,Cp,k,melting T,minimum absorptivity,meltpool shape,spatter,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),D10,D50,D90,paper ID,paper,porosity,relative density,comment,
Cu10Sn,PBF,SLM,350,300,0,30,,120,525,400,,17.5,1.3125,,1.166666667,,,0.600788481,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,94.4,,999
Cu10Sn,PBF,SLM,350,400,0,30,,120,410,300,,13.66666667,1.366666667,,0.875,,,0.45059136,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,95,,999
Cu10Sn,PBF,SLM,350,500,0,30,,120,345,356,,11.5,0.969101124,,0.7,,,0.738648887,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,96,,999
Cu10Sn,PBF,SLM,350,600,0,30,,120,315,340,,10.5,0.926470588,,0.583333333,,,0.792766794,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,97,,999
Cu10Sn,PBF,SLM,350,700,0,30,,120,227,220,,7.566666667,1.031818182,,0.5,,,0.404316104,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,96.7,,999
Cu10Sn,PBF,SLM,350,750,0,30,,120,180,200,,6,0.9,,0.466666667,,,0.359658229,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,98,,999
Cu10Sn,PBF,SLM,350,800,0,30,,120,170,150,,5.666666667,1.133333333,,0.4375,,,0.22529568,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,97.8,,999
Cu10Sn,PBF,SLM,350,900,0,30,,120,220,205,,7.333333333,1.073170732,,0.388888889,,,0.438507111,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,99.2,,999
Cu10Sn,PBF,SLM,350,1000,0,30,,120,165,172,,5.5,0.959302326,,0.35,,,0.346681899,8780,377,50,1272,,,,0,0,0,0,0,10,0,0,0,0,0,90,0,0,0,0,0,0,0,,,,72,,,98.5,,999
SS316L,PBF,SLM,25,100,0,50,,,,75,,,,,0.25,,,0.306217235,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,130,0,50,,,,72,,,,,0.192307692,,,0.325856653,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,160,0,50,,,,70,,,,,0.15625,,,0.347474048,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,190,0,50,,,,60,,,,,0.131578947,,,0.300692256,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,220,0,50,,,,38,,,,,0.113636364,,,0.162931602,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,250,0,50,,,,42,,,,,0.1,,,0.201483903,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,280,0,50,,,,35,,,,,0.089285714,,,0.162069482,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,310,0,50,,,,36,,,,,0.080645161,,,0.178358056,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,340,0,50,,,,30,,,,,0.073529412,,,0.141774056,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,370,0,50,,,,48,,,,,0.067567568,,,0.313244974,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,25,400,0,50,,,,43,,,,,0.0625,,,0.274881526,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,100,0,50,,,,162,,,,,0.75,,,0.332341948,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,130,0,50,,,,125,,,,,0.576923077,,,0.256932757,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,160,0,50,,,,130,,,,,0.46875,,,0.314158035,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,190,0,50,,,,110,,,,,0.394736842,,,0.266699111,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,220,0,50,,,,100,,,,,0.340909091,,,0.251184551,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,250,0,50,,,,120,,,,,0.3,,,0.377617656,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,280,0,50,,,,85,,,,,0.267857143,,,0.225650637,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,310,0,50,,,,80,,,,,0.241935484,,,0.218726753,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,340,0,50,,,,72,,,,,0.220588235,,,0.195025369,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,370,0,50,,,,76,,,,,0.202702703,,,0.227817315,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,75,400,0,50,,,,78,,,,,0.1875,,,0.252880605,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,100,0,50,,,,165,,,,,1.25,,,0.205455177,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,130,0,50,,,,176,,,,,0.961538462,,,0.272626678,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,160,0,50,,,,150,,,,,0.78125,,,0.240352883,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,190,0,50,,,,123,,,,,0.657894737,,,0.193399087,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,220,0,50,,,,136,,,,,0.568181818,,,0.256261872,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,250,0,50,,,,112,,,,,0.5,,,0.20079842,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,280,0,50,,,,120,,,,,0.446428571,,,0.247143566,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,310,0,50,,,,110,,,,,0.403225807,,,0.229167513,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,340,0,50,,,,120,,,,,0.367647059,,,0.288289511,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,370,0,50,,,,86,,,,,0.337837838,,,0.169829485,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,125,400,0,50,,,,95,,,,,0.3125,,,0.215561579,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,100,0,50,,,,206,,,,,1.5,,,0.247274784,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,130,0,50,,,,190,,,,,1.153846154,,,0.258983994,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,160,0,50,,,,170,,,,,0.9375,,,0.248588866,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,190,0,50,,,,160,,,,,0.789473684,,,0.254284977,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,220,0,50,,,,140,,,,,0.681818182,,,0.224721744,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,250,0,50,,,,149,,,,,0.6,,,0.277307909,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,280,0,50,,,,136,,,,,0.535714286,,,0.25759296,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,310,0,50,,,,125,,,,,0.483870968,,,0.240081898,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,340,0,50,,,,120,,,,,0.441176471,,,0.240241259,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,370,0,50,,,,118,,,,,0.405405405,,,0.249630307,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,150,400,0,50,,,,110,,,,,0.375,,,0.234190457,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,100,0,50,,,,222,,,,,1.75,,,0.240494476,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,130,0,50,,,,220,,,,,1.346153846,,,0.28622261,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,160,0,50,,,,198,,,,,1.09375,,,0.278344763,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,190,0,50,,,,175,,,,,0.921052632,,,0.255357725,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,220,0,50,,,,170,,,,,0.795454546,,,0.27206019,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,250,0,50,,,,164,,,,,0.7,,,0.282541205,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,280,0,50,,,,150,,,,,0.625,,,0.263524258,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,310,0,50,,,,132,,,,,0.564516129,,,0.227052003,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,340,0,50,,,,130,,,,,0.514705882,,,0.238116311,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,370,0,50,,,,128,,,,,0.472972973,,,0.248211839,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,175,400,0,50,,,,125,,,,,0.4375,,,0.253619706,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,100,0,50,,,,265,,,,,2.25,,,0.253429674,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,130,0,50,,,,225,,,,,1.730769231,,,0.231546414,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,160,0,50,,,,222,,,,,1.40625,,,0.265285702,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,190,0,50,,,,220,,,,,1.184210526,,,0.299448749,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,220,0,50,,,,180,,,,,1.022727273,,,0.234526545,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,250,0,50,,,,170,,,,,0.9,,,0.234540599,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,280,0,50,,,,166,,,,,0.803571429,,,0.246501616,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,310,0,50,,,,178,,,,,0.725806452,,,0.305292338,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,340,0,50,,,,154,,,,,0.661764706,,,0.252639575,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,370,0,50,,,,140,,,,,0.608108108,,,0.227598111,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,225,400,0,50,,,,130,,,,,0.5625,,,0.212028986,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,100,0,50,,,,295,,,,,2.5,,,0.274980853,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,130,0,50,,,,278,,,,,1.923076923,,,0.303088274,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,160,0,50,,,,250,,,,,1.5625,,,0.295539312,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,190,0,50,,,,223,,,,,1.315789474,,,0.276205582,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,220,0,50,,,,210,,,,,1.136363636,,,0.279255349,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,250,0,50,,,,196,,,,,1,,,0.273705973,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,280,0,50,,,,187,,,,,0.892857143,,,0.276098964,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,310,0,50,,,,180,,,,,0.806451613,,,0.280507673,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,340,0,50,,,,170,,,,,0.735294118,,,0.273019759,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,370,0,50,,,,160,,,,,0.675675676,,,0.262293507,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,250,400,0,50,,,,137,,,,,0.625,,,0.210235357,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,100,0,50,,,,295,,,,,2.75,,,0.249982594,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,130,0,50,,,,275,,,,,2.115384615,,,0.270239794,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,160,0,50,,,,250,,,,,1.71875,,,0.268672102,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,190,0,50,,,,222,,,,,1.447368421,,,0.249056937,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,220,0,50,,,,210,,,,,1.25,,,0.253868499,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,250,0,50,,,,195,,,,,1.1,,,0.24649883,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,280,0,50,,,,187,,,,,0.982142857,,,0.250999058,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,310,0,50,,,,180,,,,,0.887096774,,,0.255006975,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,340,0,50,,,,170,,,,,0.808823529,,,0.248199781,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,370,0,50,,,,160,,,,,0.743243243,,,0.238448642,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,275,400,0,50,,,,138,,,,,0.6875,,,0.193713005,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,100,0,50,,,,315,,,,,3.25,,,0.237403653,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,130,0,50,,,,275,,,,,2.5,,,0.228664441,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,160,0,50,,,,250,,,,,2.03125,,,0.227337932,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,190,0,50,,,,240,,,,,1.710526316,,,0.242861647,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,220,0,50,,,,210,,,,,1.477272727,,,0.214811807,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,250,0,50,,,,208,,,,,1.3,,,0.234862876,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,280,0,50,,,,200,,,,,1.160714286,,,0.240482803,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,310,0,50,,,,194,,,,,1.048387097,,,0.247979313,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,340,0,50,,,,185,,,,,0.955882353,,,0.245827469,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,370,0,50,,,,176,,,,,0.878378378,,,0.241024875,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,325,400,0,50,,,,162,,,,,0.8125,,,0.22090292,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,100,0,50,,,,310,,,,,3.5,,,0.21431085,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,130,0,50,,,,300,,,,,2.692307692,,,0.248216987,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,160,0,50,,,,268,,,,,2.1875,,,0.239426189,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,190,0,50,,,,246,,,,,1.842105263,,,0.235921992,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,220,0,50,,,,244,,,,,1.590909091,,,0.262804728,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
SS316L,PBF,SLM,350,250,0,50,,,,211,,,,,1.4,,,0.22392397,8000,500,16.3,1688,0.33,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,17.3,65,1.5,2.5,,,,73,,,,,1415
